casa,id_ext,fase_global,local,data_inicio,data_fim,local_casa,pulou
camara,2260423,Construção,Plenário,NA,NA,camara,FALSE
camara,2260423,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2260423,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2260423,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2260423,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2260423,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2260423,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2260423,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2260423,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2260511,Pré-Construção,,NA,NA,camara,FALSE
camara,2260511,Construção,Comissões,NA,NA,camara,FALSE
camara,2260511,Construção,Plenário,NA,NA,camara,FALSE
camara,2260511,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2260511,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2260511,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2260511,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2260511,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2260511,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2260511,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2260511,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2261195,Pré-Construção,,NA,NA,camara,FALSE
camara,2261195,Construção,Comissões,NA,NA,camara,FALSE
camara,2261195,Construção,Plenário,NA,NA,camara,FALSE
camara,2261195,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2261195,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2261195,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2261195,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2261195,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2261195,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2261195,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2261195,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2262079,Pré-Construção,,NA,NA,camara,FALSE
camara,2262079,Construção,Comissões,NA,NA,camara,FALSE
camara,2262079,Construção,Plenário,NA,NA,camara,FALSE
camara,2262079,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2262079,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2262079,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2262079,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2262079,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2262079,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2262079,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2262079,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2262788,Pré-Construção,,NA,NA,camara,FALSE
camara,2262788,Construção,Comissões,NA,NA,camara,FALSE
camara,2262788,Construção,Plenário,NA,NA,camara,FALSE
camara,2262788,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2262788,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2262788,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2262788,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2262788,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2262788,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2262788,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2262788,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2263378,Pré-Construção,,NA,NA,camara,FALSE
camara,2263378,Construção,Comissões,NA,NA,camara,FALSE
camara,2263378,Construção,Plenário,NA,NA,camara,FALSE
camara,2263378,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2263378,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2263378,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2263378,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2263378,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2263378,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2263378,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2263378,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2263463,Pré-Construção,,NA,NA,camara,FALSE
camara,2263463,Construção,Comissões,NA,NA,camara,FALSE
camara,2263463,Construção,Plenário,NA,NA,camara,FALSE
camara,2263463,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2263463,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2263463,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2263463,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2263463,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2263463,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2263463,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2263463,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2263448,Pré-Construção,,NA,NA,camara,FALSE
camara,2263448,Construção,Comissões,NA,NA,camara,FALSE
camara,2263448,Construção,Plenário,NA,NA,camara,FALSE
camara,2263448,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2263448,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2263448,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2263448,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2263448,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2263448,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2263448,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2263448,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2263453,Pré-Construção,,NA,NA,camara,FALSE
camara,2263453,Construção,Comissões,NA,NA,camara,FALSE
camara,2263453,Construção,Plenário,NA,NA,camara,FALSE
camara,2263453,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2263453,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2263453,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2263453,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2263453,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2263453,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2263453,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2263453,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2263461,Pré-Construção,,NA,NA,camara,FALSE
camara,2263461,Construção,Comissões,NA,NA,camara,FALSE
camara,2263461,Construção,Plenário,NA,NA,camara,FALSE
camara,2263461,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2263461,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2263461,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2263461,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2263461,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2263461,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2263461,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2263461,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2263588,Pré-Construção,,NA,NA,camara,FALSE
camara,2263588,Construção,Comissões,NA,NA,camara,FALSE
camara,2263588,Construção,Plenário,NA,NA,camara,FALSE
camara,2263588,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2263588,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2263588,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2263588,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2263588,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2263588,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2263588,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2263588,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2263589,Pré-Construção,,NA,NA,camara,FALSE
camara,2263589,Construção,Comissões,NA,NA,camara,FALSE
camara,2263589,Construção,Plenário,NA,NA,camara,FALSE
camara,2263589,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2263589,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2263589,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2263589,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2263589,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2263589,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2263589,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2263589,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2263619,Pré-Construção,,NA,NA,camara,FALSE
camara,2263619,Construção,Comissões,NA,NA,camara,FALSE
camara,2263619,Construção,Plenário,NA,NA,camara,FALSE
camara,2263619,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2263619,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2263619,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2263619,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2263619,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2263619,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2263619,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2263619,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2263650,Pré-Construção,,NA,NA,camara,FALSE
camara,2263650,Construção,Comissões,NA,NA,camara,FALSE
camara,2263650,Construção,Plenário,NA,NA,camara,FALSE
camara,2263650,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2263650,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2263650,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2263650,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2263650,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2263650,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2263650,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2263650,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2263735,Pré-Construção,,NA,NA,camara,FALSE
camara,2263735,Construção,Comissões,NA,NA,camara,FALSE
camara,2263735,Construção,Plenário,NA,NA,camara,FALSE
camara,2263735,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2263735,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2263735,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2263735,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2263735,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2263735,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2263735,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2263735,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2263777,Pré-Construção,,NA,NA,camara,FALSE
camara,2263777,Construção,Comissões,NA,NA,camara,FALSE
camara,2263777,Construção,Plenário,NA,NA,camara,FALSE
camara,2263777,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2263777,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2263777,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2263777,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2263777,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2263777,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2263777,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2263777,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2264071,Pré-Construção,,NA,NA,camara,FALSE
camara,2264071,Construção,Comissões,NA,NA,camara,FALSE
camara,2264071,Construção,Plenário,NA,NA,camara,FALSE
camara,2264071,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2264071,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2264071,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2264071,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2264071,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2264071,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2264071,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2264071,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2264202,Pré-Construção,,NA,NA,camara,FALSE
camara,2264202,Construção,Comissões,NA,NA,camara,FALSE
camara,2264202,Construção,Plenário,NA,NA,camara,FALSE
camara,2264202,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2264202,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2264202,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2264202,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2264202,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2264202,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2264202,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2264202,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2264242,Pré-Construção,,NA,NA,camara,FALSE
camara,2264242,Construção,Comissões,NA,NA,camara,FALSE
camara,2264242,Construção,Plenário,NA,NA,camara,FALSE
camara,2264242,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2264242,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2264242,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2264242,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2264242,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2264242,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2264242,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2264242,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2264352,Pré-Construção,,NA,NA,camara,FALSE
camara,2264352,Construção,Comissões,NA,NA,camara,FALSE
camara,2264352,Construção,Plenário,NA,NA,camara,FALSE
camara,2264352,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2264352,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2264352,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2264352,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2264352,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2264352,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2264352,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2264352,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2265025,Pré-Construção,,NA,NA,camara,FALSE
camara,2265025,Construção,Comissões,NA,NA,camara,FALSE
camara,2265025,Construção,Plenário,NA,NA,camara,FALSE
camara,2265025,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2265025,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2265025,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2265025,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2265025,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2265025,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2265025,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2265025,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2265572,Pré-Construção,,NA,NA,camara,FALSE
camara,2265572,Construção,Comissões,NA,NA,camara,FALSE
camara,2265572,Construção,Plenário,NA,NA,camara,FALSE
camara,2265572,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2265572,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2265572,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2265572,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2265572,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2265572,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2265572,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2265572,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2265667,Pré-Construção,,NA,NA,camara,FALSE
camara,2265667,Construção,Comissões,NA,NA,camara,FALSE
camara,2265667,Construção,Plenário,NA,NA,camara,FALSE
camara,2265667,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2265667,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2265667,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2265667,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2265667,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2265667,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2265667,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2265667,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2266103,Pré-Construção,,NA,NA,camara,FALSE
camara,2266103,Construção,Comissões,NA,NA,camara,FALSE
camara,2266103,Construção,Plenário,NA,NA,camara,FALSE
camara,2266103,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2266103,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2266103,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2266103,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2266103,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2266103,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2266103,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2266103,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2266108,Pré-Construção,,NA,NA,camara,FALSE
camara,2266108,Construção,Comissões,NA,NA,camara,FALSE
camara,2266108,Construção,Plenário,NA,NA,camara,FALSE
camara,2266108,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2266108,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2266108,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2266108,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2266108,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2266108,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2266108,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2266108,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2266316,Pré-Construção,,NA,NA,camara,FALSE
camara,2266316,Construção,Comissões,NA,NA,camara,FALSE
camara,2266316,Construção,Plenário,NA,NA,camara,FALSE
camara,2266316,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2266316,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2266316,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2266316,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2266316,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2266316,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2266316,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2266316,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
camara,2266284,Pré-Construção,,NA,NA,camara,FALSE
camara,2266284,Construção,Comissões,NA,NA,camara,FALSE
camara,2266284,Construção,Plenário,NA,NA,camara,FALSE
camara,2266284,Pré-Revisão I,,NA,NA,camara,FALSE
camara,2266284,Revisão I,Comissões,NA,NA,camara,FALSE
camara,2266284,Revisão I,Plenário,NA,NA,camara,FALSE
camara,2266284,Pré-Revisão II,,NA,NA,camara,FALSE
camara,2266284,Revisão II,Comissões,NA,NA,camara,FALSE
camara,2266284,Revisão II,Plenário,NA,NA,camara,FALSE
camara,2266284,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
camara,2266284,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
senado,145213,Pré-Construção,,NA,NA,senado,FALSE
senado,145213,Construção,Comissões,NA,NA,senado,FALSE
senado,145213,Construção,Plenário,NA,NA,senado,FALSE
senado,145213,Pré-Revisão I,,NA,NA,senado,FALSE
senado,145213,Revisão I,Comissões,NA,NA,senado,FALSE
senado,145213,Revisão I,Plenário,NA,NA,senado,FALSE
senado,145213,Pré-Revisão II,,NA,NA,senado,FALSE
senado,145213,Revisão II,Comissões,NA,NA,senado,FALSE
senado,145213,Revisão II,Plenário,NA,NA,senado,FALSE
senado,145213,Sanção/Veto,Presidência da República,NA,NA,presidência da república,FALSE
senado,145213,Avaliação dos Vetos,Congresso,NA,NA,congresso,FALSE
